Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
302.00	15.690	0.71300	1.4025	17.134	19.335	77.832	46.607	60.895	287.59	1.1646	9.9193	0.023204	vapor
303.00	15.690	0.70946	1.4095	17.184	19.396	78.034	46.696	60.892	288.32	1.1528	9.9469	0.023316	vapor
304.00	15.690	0.70598	1.4165	17.234	19.456	78.234	46.785	60.893	289.05	1.1412	9.9746	0.023429	vapor
305.00	15.690	0.70254	1.4234	17.284	19.517	78.434	46.876	60.897	289.77	1.1297	10.002	0.023542	vapor
306.00	15.690	0.69915	1.4303	17.334	19.578	78.634	46.967	60.904	290.49	1.1185	10.030	0.023656	vapor
307.00	15.690	0.69579	1.4372	17.384	19.639	78.832	47.060	60.914	291.21	1.1074	10.058	0.023771	vapor
308.00	15.690	0.69249	1.4441	17.434	19.700	79.030	47.153	60.928	291.92	1.0965	10.085	0.023887	vapor
309.00	15.690	0.68922	1.4509	17.485	19.761	79.228	47.248	60.944	292.62	1.0858	10.113	0.024003	vapor
310.00	15.690	0.68599	1.4577	17.535	19.822	79.425	47.343	60.963	293.32	1.0752	10.140	0.024120	vapor
311.00	15.690	0.68280	1.4646	17.585	19.883	79.621	47.440	60.985	294.02	1.0648	10.168	0.024238	vapor
312.00	15.690	0.67965	1.4713	17.635	19.944	79.817	47.537	61.010	294.71	1.0545	10.196	0.024356	vapor
313.00	15.690	0.67654	1.4781	17.686	20.005	80.012	47.635	61.037	295.40	1.0444	10.223	0.024476	vapor
314.00	15.690	0.67346	1.4849	17.736	20.066	80.207	47.734	61.066	296.08	1.0344	10.251	0.024595	vapor
315.00	15.690	0.67042	1.4916	17.787	20.127	80.401	47.833	61.098	296.76	1.0246	10.278	0.024716	vapor
316.00	15.690	0.66742	1.4983	17.837	20.188	80.595	47.933	61.133	297.43	1.0149	10.306	0.024837	vapor
317.00	15.690	0.66445	1.5050	17.888	20.249	80.788	48.034	61.169	298.10	1.0054	10.334	0.024959	vapor
318.00	15.690	0.66151	1.5117	17.939	20.311	80.981	48.136	61.208	298.77	0.99596	10.361	0.025081	vapor
319.00	15.690	0.65861	1.5183	17.989	20.372	81.173	48.239	61.248	299.43	0.98668	10.389	0.025204	vapor
320.00	15.690	0.65574	1.5250	18.040	20.433	81.365	48.342	61.291	300.09	0.97753	10.416	0.025327	vapor
321.00	15.690	0.65290	1.5316	18.091	20.494	81.556	48.445	61.336	300.75	0.96851	10.444	0.025452	vapor
322.00	15.690	0.65010	1.5382	18.142	20.556	81.747	48.550	61.382	301.40	0.95961	10.471	0.025577	vapor
323.00	15.690	0.64732	1.5448	18.193	20.617	81.938	48.655	61.431	302.05	0.95084	10.499	0.025702	vapor
324.00	15.690	0.64457	1.5514	18.244	20.679	82.127	48.760	61.481	302.69	0.94218	10.526	0.025828	vapor
325.00	15.690	0.64185	1.5580	18.296	20.740	82.317	48.867	61.533	303.33	0.93364	10.554	0.025955	vapor
326.00	15.690	0.63917	1.5645	18.347	20.802	82.506	48.973	61.586	303.97	0.92522	10.581	0.026082	vapor
327.00	15.690	0.63650	1.5711	18.398	20.863	82.695	49.081	61.641	304.61	0.91690	10.609	0.026210	vapor
328.00	15.690	0.63387	1.5776	18.450	20.925	82.883	49.188	61.698	305.24	0.90870	10.636	0.026338	vapor
329.00	15.690	0.63127	1.5841	18.501	20.987	83.071	49.297	61.757	305.87	0.90061	10.664	0.026467	vapor
330.00	15.690	0.62869	1.5906	18.553	21.048	83.259	49.406	61.817	306.49	0.89262	10.691	0.026597	vapor
331.00	15.690	0.62613	1.5971	18.604	21.110	83.446	49.515	61.878	307.12	0.88474	10.718	0.026727	vapor
332.00	15.690	0.62361	1.6036	18.656	21.172	83.632	49.625	61.941	307.73	0.87696	10.746	0.026858	vapor
333.00	15.690	0.62110	1.6100	18.708	21.234	83.819	49.735	62.005	308.35	0.86929	10.773	0.026989	vapor
334.00	15.690	0.61863	1.6165	18.760	21.296	84.005	49.846	62.070	308.96	0.86171	10.800	0.027121	vapor
335.00	15.690	0.61617	1.6229	18.812	21.358	84.191	49.957	62.137	309.57	0.85423	10.828	0.027253	vapor
336.00	15.690	0.61375	1.6293	18.864	21.420	84.376	50.069	62.205	310.18	0.84684	10.855	0.027386	vapor
337.00	15.690	0.61134	1.6358	18.916	21.483	84.561	50.181	62.274	310.79	0.83955	10.882	0.027519	vapor
338.00	15.690	0.60896	1.6422	18.968	21.545	84.745	50.293	62.345	311.39	0.83235	10.910	0.027653	vapor
339.00	15.690	0.60660	1.6485	19.021	21.607	84.930	50.406	62.416	311.99	0.82524	10.937	0.027788	vapor
340.00	15.690	0.60426	1.6549	19.073	21.670	85.114	50.519	62.489	312.59	0.81822	10.964	0.027923	vapor
341.00	15.690	0.60195	1.6613	19.126	21.732	85.297	50.633	62.563	313.18	0.81128	10.992	0.028058	vapor
342.00	15.690	0.59965	1.6676	19.178	21.795	85.481	50.747	62.638	313.77	0.80444	11.019	0.028194	vapor
343.00	15.690	0.59738	1.6740	19.231	21.858	85.664	50.861	62.714	314.36	0.79767	11.046	0.028331	vapor
344.00	15.690	0.59513	1.6803	19.284	21.920	85.846	50.976	62.791	314.95	0.79099	11.073	0.028468	vapor
345.00	15.690	0.59290	1.6866	19.337	21.983	86.029	51.091	62.869	315.53	0.78439	11.100	0.028605	vapor
346.00	15.690	0.59068	1.6930	19.390	22.046	86.211	51.206	62.948	316.11	0.77788	11.128	0.028743	vapor
347.00	15.690	0.58849	1.6993	19.443	22.109	86.393	51.322	63.028	316.69	0.77144	11.155	0.028882	vapor
348.00	15.690	0.58632	1.7055	19.496	22.172	86.574	51.438	63.109	317.27	0.76507	11.182	0.029021	vapor
349.00	15.690	0.58417	1.7118	19.549	22.235	86.755	51.554	63.191	317.84	0.75879	11.209	0.029161	vapor
350.00	15.690	0.58204	1.7181	19.603	22.299	86.936	51.671	63.273	318.42	0.75258	11.236	0.029301	vapor
351.00	15.690	0.57992	1.7244	19.656	22.362	87.117	51.788	63.357	318.99	0.74644	11.263	0.029441	vapor
352.00	15.690	0.57783	1.7306	19.710	22.425	87.297	51.905	63.441	319.55	0.74038	11.290	0.029582	vapor
353.00	15.690	0.57575	1.7369	19.764	22.489	87.477	52.022	63.527	320.12	0.73439	11.317	0.029724	vapor
354.00	15.690	0.57369	1.7431	19.817	22.552	87.657	52.140	63.613	320.68	0.72847	11.344	0.029866	vapor
355.00	15.690	0.57165	1.7493	19.871	22.616	87.837	52.258	63.699	321.24	0.72261	11.371	0.030008	vapor
356.00	15.690	0.56962	1.7556	19.925	22.680	88.016	52.376	63.787	321.80	0.71683	11.398	0.030151	vapor
357.00	15.690	0.56761	1.7618	19.979	22.744	88.195	52.494	63.875	322.36	0.71111	11.425	0.030294	vapor
358.00	15.690	0.56562	1.7680	20.034	22.808	88.374	52.613	63.964	322.92	0.70546	11.452	0.030438	vapor
359.00	15.690	0.56364	1.7742	20.088	22.872	88.552	52.732	64.054	323.47	0.69988	11.479	0.030583	vapor
360.00	15.690	0.56169	1.7804	20.142	22.936	88.731	52.851	64.144	324.02	0.69435	11.506	0.030727	vapor
361.00	15.690	0.55974	1.7865	20.197	23.000	88.909	52.970	64.235	324.57	0.68889	11.533	0.030872	vapor
362.00	15.690	0.55782	1.7927	20.251	23.064	89.087	53.090	64.327	325.12	0.68350	11.560	0.031018	vapor
363.00	15.690	0.55591	1.7989	20.306	23.128	89.264	53.210	64.419	325.66	0.67816	11.587	0.031164	vapor
364.00	15.690	0.55401	1.8050	20.361	23.193	89.441	53.330	64.512	326.20	0.67289	11.614	0.031311	vapor
365.00	15.690	0.55213	1.8112	20.416	23.257	89.619	53.450	64.605	326.75	0.66767	11.640	0.031458	vapor
366.00	15.690	0.55026	1.8173	20.471	23.322	89.795	53.570	64.700	327.28	0.66251	11.667	0.031605	vapor
367.00	15.690	0.54841	1.8234	20.526	23.387	89.972	53.691	64.794	327.82	0.65741	11.694	0.031753	vapor
368.00	15.690	0.54658	1.8296	20.581	23.452	90.149	53.811	64.889	328.36	0.65237	11.721	0.031901	vapor
369.00	15.690	0.54476	1.8357	20.636	23.517	90.325	53.932	64.985	328.89	0.64738	11.747	0.032050	vapor
370.00	15.690	0.54295	1.8418	20.692	23.582	90.501	54.053	65.082	329.42	0.64244	11.774	0.032199	vapor
371.00	15.690	0.54115	1.8479	20.747	23.647	90.677	54.174	65.178	329.96	0.63757	11.801	0.032348	vapor
372.00	15.690	0.53937	1.8540	20.803	23.712	90.852	54.296	65.276	330.48	0.63274	11.828	0.032498	vapor
373.00	15.690	0.53761	1.8601	20.859	23.777	91.028	54.417	65.374	331.01	0.62797	11.854	0.032649	vapor
374.00	15.690	0.53586	1.8662	20.915	23.843	91.203	54.539	65.472	331.54	0.62324	11.881	0.032799	vapor
375.00	15.690	0.53412	1.8723	20.971	23.908	91.378	54.661	65.571	332.06	0.61857	11.908	0.032951	vapor
376.00	15.690	0.53239	1.8783	21.027	23.974	91.552	54.782	65.670	332.58	0.61395	11.934	0.033102	vapor
377.00	15.690	0.53068	1.8844	21.083	24.040	91.727	54.904	65.770	333.10	0.60938	11.961	0.033254	vapor
378.00	15.690	0.52898	1.8904	21.139	24.105	91.901	55.027	65.870	333.62	0.60486	11.987	0.033407	vapor
379.00	15.690	0.52729	1.8965	21.196	24.171	92.075	55.149	65.970	334.14	0.60039	12.014	0.033559	vapor
380.00	15.690	0.52561	1.9025	21.252	24.237	92.249	55.271	66.071	334.66	0.59596	12.040	0.033713	vapor
381.00	15.690	0.52395	1.9086	21.309	24.304	92.423	55.394	66.173	335.17	0.59158	12.067	0.033866	vapor
382.00	15.690	0.52230	1.9146	21.366	24.370	92.597	55.516	66.274	335.68	0.58725	12.093	0.034020	vapor
383.00	15.690	0.52066	1.9206	21.423	24.436	92.770	55.639	66.376	336.19	0.58296	12.120	0.034175	vapor
384.00	15.690	0.51903	1.9267	21.480	24.503	92.943	55.762	66.479	336.70	0.57872	12.146	0.034329	vapor
385.00	15.690	0.51742	1.9327	21.537	24.569	93.116	55.885	66.582	337.21	0.57452	12.173	0.034484	vapor
386.00	15.690	0.51581	1.9387	21.594	24.636	93.289	56.007	66.685	337.72	0.57036	12.199	0.034640	vapor
387.00	15.690	0.51422	1.9447	21.651	24.702	93.462	56.130	66.789	338.22	0.56625	12.226	0.034796	vapor
388.00	15.690	0.51264	1.9507	21.709	24.769	93.634	56.254	66.892	338.73	0.56218	12.252	0.034952	vapor
389.00	15.690	0.51107	1.9567	21.766	24.836	93.807	56.377	66.997	339.23	0.55815	12.278	0.035109	vapor
390.00	15.690	0.50951	1.9627	21.824	24.903	93.979	56.500	67.101	339.73	0.55417	12.305	0.035266	vapor
391.00	15.690	0.50796	1.9687	21.882	24.970	94.151	56.623	67.206	340.23	0.55022	12.331	0.035423	vapor
392.00	15.690	0.50642	1.9746	21.939	25.038	94.323	56.747	67.311	340.73	0.54632	12.357	0.035581	vapor
393.00	15.690	0.50489	1.9806	21.997	25.105	94.494	56.870	67.417	341.23	0.54245	12.383	0.035739	vapor
394.00	15.690	0.50338	1.9866	22.056	25.173	94.666	56.994	67.523	341.72	0.53862	12.410	0.035897	vapor
395.00	15.690	0.50187	1.9925	22.114	25.240	94.837	57.117	67.629	342.22	0.53483	12.436	0.036056	vapor
396.00	15.690	0.50037	1.9985	22.172	25.308	95.008	57.241	67.735	342.71	0.53108	12.462	0.036216	vapor
397.00	15.690	0.49889	2.0045	22.231	25.376	95.179	57.364	67.841	343.20	0.52737	12.488	0.036375	vapor
398.00	15.690	0.49741	2.0104	22.289	25.443	95.350	57.488	67.948	343.69	0.52369	12.514	0.036535	vapor
399.00	15.690	0.49595	2.0163	22.348	25.511	95.521	57.612	68.055	344.18	0.52005	12.541	0.036695	vapor
400.00	15.690	0.49449	2.0223	22.407	25.580	95.691	57.735	68.163	344.67	0.51645	12.567	0.036856	vapor
401.00	15.690	0.49304	2.0282	22.465	25.648	95.861	57.859	68.270	345.16	0.51288	12.593	0.037017	vapor
402.00	15.690	0.49161	2.0341	22.525	25.716	96.032	57.983	68.378	345.64	0.50935	12.619	0.037178	vapor
403.00	15.690	0.49018	2.0401	22.584	25.785	96.202	58.107	68.486	346.12	0.50585	12.645	0.037340	vapor
404.00	15.690	0.48876	2.0460	22.643	25.853	96.371	58.231	68.594	346.61	0.50239	12.671	0.037502	vapor
405.00	15.690	0.48735	2.0519	22.702	25.922	96.541	58.355	68.702	347.09	0.49896	12.697	0.037664	vapor
406.00	15.690	0.48595	2.0578	22.762	25.990	96.711	58.478	68.811	347.57	0.49556	12.723	0.037827	vapor
407.00	15.690	0.48456	2.0637	22.821	26.059	96.880	58.602	68.920	348.05	0.49219	12.749	0.037990	vapor
408.00	15.690	0.48318	2.0696	22.881	26.128	97.049	58.726	69.029	348.53	0.48886	12.775	0.038153	vapor
409.00	15.690	0.48181	2.0755	22.941	26.197	97.219	58.850	69.138	349.00	0.48556	12.801	0.038317	vapor
410.00	15.690	0.48044	2.0814	23.001	26.267	97.387	58.974	69.247	349.48	0.48229	12.827	0.038481	vapor
411.00	15.690	0.47909	2.0873	23.061	26.336	97.556	59.098	69.357	349.95	0.47906	12.853	0.038645	vapor
412.00	15.690	0.47774	2.0932	23.121	26.405	97.725	59.222	69.467	350.43	0.47585	12.879	0.038810	vapor
413.00	15.690	0.47640	2.0991	23.181	26.475	97.894	59.346	69.577	350.90	0.47267	12.904	0.038974	vapor
414.00	15.690	0.47507	2.1049	23.242	26.544	98.062	59.470	69.687	351.37	0.46953	12.930	0.039140	vapor
415.00	15.690	0.47375	2.1108	23.302	26.614	98.230	59.594	69.797	351.84	0.46641	12.956	0.039305	vapor
416.00	15.690	0.47244	2.1167	23.363	26.684	98.398	59.718	69.907	352.31	0.46332	12.982	0.039471	vapor
417.00	15.690	0.47113	2.1226	23.424	26.754	98.566	59.842	70.018	352.78	0.46027	13.008	0.039637	vapor
418.00	15.690	0.46983	2.1284	23.485	26.824	98.734	59.965	70.128	353.25	0.45724	13.033	0.039804	vapor
419.00	15.690	0.46854	2.1343	23.546	26.894	98.902	60.089	70.239	353.71	0.45424	13.059	0.039971	vapor
420.00	15.690	0.46726	2.1401	23.607	26.965	99.069	60.213	70.350	354.18	0.45126	13.085	0.040138	vapor
421.00	15.690	0.46599	2.1460	23.668	27.035	99.237	60.337	70.461	354.64	0.44832	13.110	0.040305	vapor
422.00	15.690	0.46472	2.1518	23.729	27.105	99.404	60.461	70.572	355.10	0.44540	13.136	0.040473	vapor
423.00	15.690	0.46346	2.1577	23.791	27.176	99.571	60.584	70.683	355.57	0.44250	13.162	0.040641	vapor
424.00	15.690	0.46221	2.1635	23.852	27.247	99.738	60.708	70.794	356.03	0.43964	13.187	0.040809	vapor
425.00	15.690	0.46097	2.1693	23.914	27.318	99.905	60.832	70.906	356.49	0.43680	13.213	0.040978	vapor
426.00	15.690	0.45973	2.1752	23.976	27.389	100.07	60.956	71.017	356.94	0.43399	13.239	0.041147	vapor
427.00	15.690	0.45851	2.1810	24.038	27.460	100.24	61.079	71.129	357.40	0.43120	13.264	0.041316	vapor
428.00	15.690	0.45729	2.1868	24.100	27.531	100.41	61.203	71.241	357.86	0.42844	13.290	0.041486	vapor
429.00	15.690	0.45607	2.1926	24.162	27.602	100.57	61.326	71.353	358.32	0.42570	13.315	0.041656	vapor
430.00	15.690	0.45486	2.1985	24.224	27.674	100.74	61.450	71.464	358.77	0.42298	13.341	0.041826	vapor
431.00	15.690	0.45366	2.2043	24.287	27.745	100.90	61.573	71.576	359.22	0.42030	13.366	0.041996	vapor
432.00	15.690	0.45247	2.2101	24.349	27.817	101.07	61.697	71.688	359.68	0.41763	13.392	0.042167	vapor
433.00	15.690	0.45129	2.2159	24.412	27.889	101.24	61.820	71.801	360.13	0.41499	13.417	0.042338	vapor
434.00	15.690	0.45011	2.2217	24.475	27.960	101.40	61.944	71.913	360.58	0.41237	13.442	0.042509	vapor
435.00	15.690	0.44894	2.2275	24.537	28.032	101.57	62.067	72.025	361.03	0.40978	13.468	0.042680	vapor
436.00	15.690	0.44777	2.2333	24.600	28.104	101.73	62.190	72.137	361.48	0.40721	13.493	0.042852	vapor
437.00	15.690	0.44661	2.2391	24.663	28.177	101.90	62.313	72.250	361.93	0.40466	13.519	0.043024	vapor
438.00	15.690	0.44546	2.2449	24.727	28.249	102.06	62.436	72.362	362.38	0.40213	13.544	0.043197	vapor
439.00	15.690	0.44431	2.2507	24.790	28.321	102.23	62.559	72.475	362.82	0.39963	13.569	0.043369	vapor
440.00	15.690	0.44317	2.2565	24.854	28.394	102.39	62.682	72.587	363.27	0.39714	13.595	0.043542	vapor
441.00	15.690	0.44204	2.2622	24.917	28.467	102.56	62.805	72.700	363.71	0.39468	13.620	0.043715	vapor
442.00	15.690	0.44091	2.2680	24.981	28.539	102.72	62.928	72.813	364.16	0.39224	13.645	0.043889	vapor
443.00	15.690	0.43979	2.2738	25.045	28.612	102.89	63.051	72.925	364.60	0.38982	13.670	0.044062	vapor
444.00	15.690	0.43868	2.2796	25.108	28.685	103.05	63.174	73.038	365.04	0.38743	13.696	0.044236	vapor
445.00	15.690	0.43757	2.2853	25.173	28.758	103.22	63.297	73.151	365.48	0.38505	13.721	0.044410	vapor
446.00	15.690	0.43647	2.2911	25.237	28.831	103.38	63.419	73.264	365.92	0.38269	13.746	0.044585	vapor
447.00	15.690	0.43538	2.2969	25.301	28.905	103.55	63.542	73.376	366.36	0.38036	13.771	0.044760	vapor
448.00	15.690	0.43429	2.3026	25.365	28.978	103.71	63.664	73.489	366.80	0.37804	13.796	0.044934	vapor
449.00	15.690	0.43320	2.3084	25.430	29.052	103.87	63.787	73.602	367.24	0.37574	13.821	0.045110	vapor
450.00	15.690	0.43213	2.3141	25.495	29.125	104.04	63.909	73.715	367.68	0.37347	13.846	0.045285	vapor
451.00	15.690	0.43105	2.3199	25.559	29.199	104.20	64.031	73.828	368.11	0.37121	13.871	0.045461	vapor
452.00	15.690	0.42999	2.3256	25.624	29.273	104.36	64.154	73.941	368.55	0.36897	13.897	0.045637	vapor
453.00	15.690	0.42893	2.3314	25.689	29.347	104.53	64.276	74.054	368.98	0.36675	13.922	0.045813	vapor
454.00	15.690	0.42787	2.3371	25.754	29.421	104.69	64.398	74.167	369.42	0.36455	13.947	0.045990	vapor
455.00	15.690	0.42683	2.3429	25.819	29.495	104.86	64.520	74.280	369.85	0.36236	13.972	0.046166	vapor
456.00	15.690	0.42578	2.3486	25.885	29.570	105.02	64.642	74.393	370.28	0.36020	13.997	0.046343	vapor
457.00	15.690	0.42475	2.3544	25.950	29.644	105.18	64.763	74.506	370.71	0.35805	14.021	0.046521	vapor
458.00	15.690	0.42371	2.3601	26.016	29.719	105.34	64.885	74.619	371.14	0.35592	14.046	0.046698	vapor
459.00	15.690	0.42269	2.3658	26.081	29.793	105.51	65.007	74.732	371.57	0.35381	14.071	0.046876	vapor
460.00	15.690	0.42167	2.3715	26.147	29.868	105.67	65.128	74.845	372.00	0.35172	14.096	0.047054	vapor
461.00	15.690	0.42065	2.3773	26.213	29.943	105.83	65.250	74.958	372.43	0.34964	14.121	0.047232	vapor
462.00	15.690	0.41964	2.3830	26.279	30.018	106.00	65.371	75.071	372.86	0.34758	14.146	0.047410	vapor
463.00	15.690	0.41863	2.3887	26.345	30.093	106.16	65.492	75.184	373.29	0.34554	14.171	0.047589	vapor
464.00	15.690	0.41763	2.3944	26.412	30.168	106.32	65.614	75.296	373.71	0.34351	14.196	0.047768	vapor
465.00	15.690	0.41664	2.4002	26.478	30.244	106.48	65.735	75.409	374.14	0.34150	14.220	0.047947	vapor
466.00	15.690	0.41565	2.4059	26.544	30.319	106.64	65.856	75.522	374.56	0.33951	14.245	0.048126	vapor
467.00	15.690	0.41467	2.4116	26.611	30.395	106.81	65.977	75.635	374.99	0.33753	14.270	0.048306	vapor
468.00	15.690	0.41369	2.4173	26.678	30.471	106.97	66.097	75.748	375.41	0.33557	14.295	0.048485	vapor
469.00	15.690	0.41271	2.4230	26.745	30.546	107.13	66.218	75.861	375.83	0.33362	14.319	0.048665	vapor
470.00	15.690	0.41174	2.4287	26.812	30.622	107.29	66.339	75.974	376.25	0.33169	14.344	0.048846	vapor
471.00	15.690	0.41078	2.4344	26.879	30.698	107.45	66.459	76.087	376.67	0.32978	14.369	0.049026	vapor
472.00	15.690	0.40982	2.4401	26.946	30.774	107.61	66.580	76.199	377.09	0.32788	14.393	0.049207	vapor
473.00	15.690	0.40886	2.4458	27.013	30.851	107.78	66.700	76.312	377.51	0.32599	14.418	0.049388	vapor
474.00	15.690	0.40791	2.4515	27.081	30.927	107.94	66.820	76.425	377.93	0.32412	14.442	0.049569	vapor
475.00	15.690	0.40697	2.4572	27.148	31.004	108.10	66.941	76.538	378.35	0.32227	14.467	0.049750	vapor
476.00	15.690	0.40603	2.4629	27.216	31.080	108.26	67.061	76.650	378.77	0.32043	14.492	0.049932	vapor
477.00	15.690	0.40509	2.4686	27.284	31.157	108.42	67.181	76.763	379.19	0.31860	14.516	0.050113	vapor
478.00	15.690	0.40416	2.4743	27.352	31.234	108.58	67.300	76.875	379.60	0.31679	14.541	0.050295	vapor
479.00	15.690	0.40324	2.4799	27.420	31.311	108.74	67.420	76.988	380.02	0.31499	14.565	0.050478	vapor
480.00	15.690	0.40231	2.4856	27.488	31.388	108.90	67.540	77.100	380.43	0.31321	14.590	0.050660	vapor
481.00	15.690	0.40140	2.4913	27.556	31.465	109.06	67.659	77.213	380.85	0.31144	14.614	0.050842	vapor
482.00	15.690	0.40048	2.4970	27.624	31.542	109.22	67.779	77.325	381.26	0.30968	14.639	0.051025	vapor
483.00	15.690	0.39957	2.5027	27.693	31.619	109.38	67.898	77.438	381.67	0.30794	14.663	0.051208	vapor
484.00	15.690	0.39867	2.5083	27.761	31.697	109.54	68.017	77.550	382.08	0.30621	14.687	0.051392	vapor
485.00	15.690	0.39777	2.5140	27.830	31.775	109.70	68.137	77.662	382.50	0.30450	14.712	0.051575	vapor
486.00	15.690	0.39688	2.5197	27.899	31.852	109.86	68.256	77.775	382.91	0.30280	14.736	0.051759	vapor
487.00	15.690	0.39599	2.5253	27.968	31.930	110.02	68.374	77.887	383.32	0.30111	14.761	0.051942	vapor
488.00	15.690	0.39510	2.5310	28.037	32.008	110.18	68.493	77.999	383.73	0.29943	14.785	0.052126	vapor
489.00	15.690	0.39422	2.5367	28.106	32.086	110.34	68.612	78.111	384.14	0.29777	14.809	0.052311	vapor
490.00	15.690	0.39334	2.5423	28.175	32.164	110.50	68.731	78.223	384.54	0.29612	14.833	0.052495	vapor
491.00	15.690	0.39247	2.5480	28.245	32.243	110.66	68.849	78.335	384.95	0.29448	14.858	0.052680	vapor
492.00	15.690	0.39160	2.5537	28.314	32.321	110.82	68.967	78.447	385.36	0.29285	14.882	0.052864	vapor
493.00	15.690	0.39073	2.5593	28.384	32.399	110.98	69.086	78.559	385.77	0.29124	14.906	0.053049	vapor
494.00	15.690	0.38987	2.5650	28.454	32.478	111.14	69.204	78.671	386.17	0.28964	14.930	0.053235	vapor
495.00	15.690	0.38901	2.5706	28.523	32.557	111.30	69.322	78.782	386.58	0.28805	14.955	0.053420	vapor
496.00	15.690	0.38816	2.5763	28.593	32.636	111.46	69.440	78.894	386.98	0.28647	14.979	0.053606	vapor
497.00	15.690	0.38731	2.5819	28.664	32.715	111.62	69.558	79.006	387.38	0.28490	15.003	0.053791	vapor
498.00	15.690	0.38646	2.5876	28.734	32.794	111.78	69.675	79.117	387.79	0.28335	15.027	0.053977	vapor
499.00	15.690	0.38562	2.5932	28.804	32.873	111.94	69.793	79.229	388.19	0.28181	15.051	0.054163	vapor
500.00	15.690	0.38479	2.5989	28.874	32.952	112.10	69.910	79.340	388.59	0.28027	15.075	0.054350	vapor
501.00	15.690	0.38395	2.6045	28.945	33.031	112.25	70.028	79.452	388.99	0.27875	15.099	0.054536	vapor
502.00	15.690	0.38312	2.6101	29.016	33.111	112.41	70.145	79.563	389.40	0.27725	15.123	0.054723	vapor
503.00	15.690	0.38230	2.6158	29.086	33.191	112.57	70.262	79.674	389.80	0.27575	15.148	0.054910	vapor
504.00	15.690	0.38147	2.6214	29.157	33.270	112.73	70.379	79.785	390.20	0.27426	15.172	0.055097	vapor
505.00	15.690	0.38066	2.6270	29.228	33.350	112.89	70.496	79.896	390.59	0.27279	15.196	0.055284	vapor
506.00	15.690	0.37984	2.6327	29.299	33.430	113.05	70.613	80.007	390.99	0.27132	15.220	0.055471	vapor
507.00	15.690	0.37903	2.6383	29.371	33.510	113.20	70.729	80.118	391.39	0.26987	15.243	0.055659	vapor
508.00	15.690	0.37822	2.6439	29.442	33.590	113.36	70.846	80.229	391.79	0.26842	15.267	0.055847	vapor
509.00	15.690	0.37742	2.6496	29.513	33.671	113.52	70.962	80.340	392.19	0.26699	15.291	0.056035	vapor
510.00	15.690	0.37662	2.6552	29.585	33.751	113.68	71.078	80.451	392.58	0.26557	15.315	0.056223	vapor
511.00	15.690	0.37582	2.6608	29.657	33.832	113.84	71.195	80.562	392.98	0.26415	15.339	0.056411	vapor
512.00	15.690	0.37503	2.6664	29.729	33.912	113.99	71.311	80.672	393.37	0.26275	15.363	0.056599	vapor
513.00	15.690	0.37424	2.6721	29.800	33.993	114.15	71.427	80.783	393.77	0.26136	15.387	0.056788	vapor
514.00	15.690	0.37346	2.6777	29.872	34.074	114.31	71.542	80.893	394.16	0.25997	15.411	0.056977	vapor
515.00	15.690	0.37268	2.6833	29.945	34.155	114.47	71.658	81.003	394.56	0.25860	15.435	0.057166	vapor
516.00	15.690	0.37190	2.6889	30.017	34.236	114.62	71.774	81.114	394.95	0.25724	15.458	0.057355	vapor
517.00	15.690	0.37112	2.6945	30.089	34.317	114.78	71.889	81.224	395.34	0.25589	15.482	0.057544	vapor
518.00	15.690	0.37035	2.7001	30.162	34.398	114.94	72.004	81.334	395.73	0.25454	15.506	0.057734	vapor
519.00	15.690	0.36958	2.7058	30.234	34.480	115.09	72.120	81.444	396.12	0.25321	15.530	0.057923	vapor
520.00	15.690	0.36882	2.7114	30.307	34.561	115.25	72.235	81.554	396.51	0.25188	15.553	0.058113	vapor
521.00	15.690	0.36806	2.7170	30.380	34.643	115.41	72.350	81.664	396.91	0.25057	15.577	0.058303	vapor
522.00	15.690	0.36730	2.7226	30.453	34.724	115.56	72.465	81.774	397.29	0.24926	15.601	0.058493	vapor
523.00	15.690	0.36654	2.7282	30.526	34.806	115.72	72.579	81.883	397.68	0.24796	15.624	0.058683	vapor
524.00	15.690	0.36579	2.7338	30.599	34.888	115.88	72.694	81.993	398.07	0.24667	15.648	0.058874	vapor
525.00	15.690	0.36505	2.7394	30.672	34.970	116.03	72.808	82.103	398.46	0.24540	15.672	0.059065	vapor
526.00	15.690	0.36430	2.7450	30.745	35.052	116.19	72.923	82.212	398.85	0.24413	15.695	0.059255	vapor
527.00	15.690	0.36356	2.7506	30.819	35.135	116.35	73.037	82.321	399.24	0.24286	15.719	0.059446	vapor
528.00	15.690	0.36282	2.7562	30.893	35.217	116.50	73.151	82.431	399.62	0.24161	15.742	0.059637	vapor
529.00	15.690	0.36209	2.7618	30.966	35.300	116.66	73.265	82.540	400.01	0.24037	15.766	0.059828	vapor
530.00	15.690	0.36135	2.7674	31.040	35.382	116.81	73.379	82.649	400.39	0.23913	15.789	0.060020	vapor
531.00	15.690	0.36062	2.7730	31.114	35.465	116.97	73.493	82.758	400.78	0.23790	15.813	0.060211	vapor
