Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
415.00	106.42	5.4726	0.18273	25.333	27.278	82.984	49.327	139.98	379.92	0.72975	16.903	0.080417	vapor
416.00	106.42	5.3885	0.18558	25.440	27.415	83.314	48.863	134.77	382.80	0.72769	16.873	0.078986	vapor
417.00	106.42	5.3096	0.18834	25.543	27.548	83.632	48.426	130.10	385.58	0.72549	16.850	0.077713	vapor
418.00	106.42	5.2353	0.19101	25.643	27.676	83.939	48.015	125.90	388.26	0.72317	16.831	0.076573	vapor
419.00	106.42	5.1650	0.19361	25.739	27.800	84.235	47.625	122.10	390.85	0.72074	16.816	0.075546	vapor
420.00	106.42	5.0984	0.19614	25.833	27.920	84.522	47.257	118.63	393.36	0.71822	16.805	0.074614	vapor
421.00	106.42	5.0352	0.19860	25.923	28.037	84.800	46.907	115.46	395.79	0.71562	16.797	0.073765	vapor
422.00	106.42	4.9749	0.20101	26.012	28.151	85.070	46.574	112.54	398.15	0.71295	16.792	0.072989	vapor
423.00	106.42	4.9174	0.20336	26.098	28.262	85.333	46.258	109.85	400.44	0.71022	16.790	0.072276	vapor
424.00	106.42	4.8624	0.20566	26.182	28.371	85.590	45.957	107.36	402.68	0.70743	16.791	0.071620	vapor
425.00	106.42	4.8097	0.20791	26.264	28.477	85.840	45.670	105.04	404.85	0.70460	16.793	0.071014	vapor
426.00	106.42	4.7591	0.21012	26.345	28.581	86.084	45.396	102.88	406.98	0.70172	16.798	0.070452	vapor
427.00	106.42	4.7105	0.21229	26.424	28.683	86.323	45.134	100.87	409.05	0.69880	16.804	0.069931	vapor
428.00	106.42	4.6638	0.21442	26.501	28.783	86.557	44.883	98.981	411.08	0.69585	16.813	0.069447	vapor
429.00	106.42	4.6187	0.21651	26.577	28.881	86.786	44.644	97.210	413.06	0.69288	16.822	0.068996	vapor
430.00	106.42	4.5752	0.21857	26.651	28.977	87.010	44.414	95.545	415.00	0.68987	16.833	0.068575	vapor
431.00	106.42	4.5332	0.22059	26.724	29.072	87.230	44.194	93.976	416.90	0.68685	16.846	0.068182	vapor
432.00	106.42	4.4926	0.22259	26.796	29.165	87.446	43.983	92.495	418.76	0.68380	16.859	0.067815	vapor
433.00	106.42	4.4533	0.22455	26.867	29.257	87.659	43.781	91.094	420.59	0.68074	16.874	0.067471	vapor
434.00	106.42	4.4152	0.22649	26.937	29.347	87.867	43.586	89.767	422.38	0.67767	16.890	0.067149	vapor
435.00	106.42	4.3783	0.22840	27.006	29.436	88.072	43.400	88.509	424.15	0.67458	16.907	0.066848	vapor
436.00	106.42	4.3424	0.23029	27.074	29.524	88.274	43.220	87.314	425.87	0.67149	16.925	0.066565	vapor
437.00	106.42	4.3076	0.23215	27.141	29.611	88.473	43.048	86.177	427.57	0.66838	16.944	0.066300	vapor
438.00	106.42	4.2738	0.23399	27.207	29.697	88.669	42.882	85.094	429.25	0.66527	16.963	0.066052	vapor
439.00	106.42	4.2409	0.23580	27.272	29.781	88.861	42.722	84.062	430.89	0.66216	16.983	0.065819	vapor
440.00	106.42	4.2088	0.23760	27.336	29.865	89.052	42.569	83.077	432.51	0.65904	17.004	0.065601	vapor
441.00	106.42	4.1776	0.23937	27.400	29.947	89.239	42.421	82.136	434.10	0.65592	17.026	0.065397	vapor
442.00	106.42	4.1472	0.24113	27.463	30.029	89.424	42.278	81.236	435.67	0.65280	17.048	0.065205	vapor
443.00	106.42	4.1176	0.24286	27.525	30.110	89.607	42.141	80.375	437.22	0.64968	17.071	0.065026	vapor
444.00	106.42	4.0887	0.24458	27.587	30.190	89.787	42.009	79.549	438.74	0.64656	17.095	0.064858	vapor
445.00	106.42	4.0604	0.24628	27.648	30.269	89.965	41.881	78.758	440.25	0.64344	17.119	0.064702	vapor
446.00	106.42	4.0328	0.24796	27.709	30.347	90.141	41.758	77.998	441.73	0.64033	17.144	0.064556	vapor
447.00	106.42	4.0059	0.24963	27.768	30.425	90.315	41.639	77.268	443.19	0.63722	17.169	0.064420	vapor
448.00	106.42	3.9796	0.25128	27.828	30.502	90.487	41.525	76.567	444.63	0.63411	17.194	0.064293	vapor
449.00	106.42	3.9538	0.25292	27.887	30.578	90.657	41.415	75.893	446.06	0.63101	17.220	0.064176	vapor
450.00	106.42	3.9286	0.25454	27.945	30.654	90.825	41.308	75.243	447.46	0.62792	17.247	0.064067	vapor
451.00	106.42	3.9039	0.25615	28.003	30.729	90.991	41.205	74.618	448.85	0.62484	17.273	0.063967	vapor
452.00	106.42	3.8798	0.25775	28.060	30.803	91.156	41.106	74.016	450.22	0.62176	17.300	0.063875	vapor
453.00	106.42	3.8561	0.25933	28.117	30.877	91.319	41.011	73.434	451.58	0.61869	17.328	0.063790	vapor
454.00	106.42	3.8329	0.26090	28.173	30.950	91.480	40.918	72.874	452.92	0.61562	17.356	0.063712	vapor
455.00	106.42	3.8102	0.26246	28.229	31.022	91.640	40.829	72.333	454.24	0.61257	17.384	0.063642	vapor
456.00	106.42	3.7879	0.26400	28.285	31.095	91.798	40.743	71.810	455.55	0.60953	17.413	0.063579	vapor
457.00	106.42	3.7660	0.26553	28.340	31.166	91.955	40.660	71.305	456.85	0.60649	17.441	0.063522	vapor
458.00	106.42	3.7445	0.26705	28.395	31.237	92.110	40.580	70.816	458.13	0.60347	17.470	0.063471	vapor
459.00	106.42	3.7235	0.26857	28.450	31.308	92.264	40.502	70.344	459.40	0.60046	17.500	0.063426	vapor
460.00	106.42	3.7028	0.27007	28.504	31.378	92.417	40.427	69.887	460.65	0.59745	17.529	0.063387	vapor
461.00	106.42	3.6825	0.27156	28.558	31.447	92.568	40.355	69.445	461.89	0.59446	17.559	0.063354	vapor
462.00	106.42	3.6625	0.27303	28.611	31.517	92.718	40.285	69.016	463.12	0.59148	17.589	0.063327	vapor
463.00	106.42	3.6429	0.27450	28.664	31.586	92.867	40.218	68.601	464.34	0.58851	17.620	0.063304	vapor
464.00	106.42	3.6237	0.27596	28.717	31.654	93.014	40.153	68.198	465.54	0.58555	17.650	0.063287	vapor
465.00	106.42	3.6047	0.27742	28.770	31.722	93.161	40.091	67.808	466.74	0.58261	17.681	0.063274	vapor
466.00	106.42	3.5861	0.27886	28.822	31.790	93.306	40.030	67.430	467.92	0.57968	17.712	0.063267	vapor
467.00	106.42	3.5677	0.28029	28.874	31.857	93.450	39.972	67.063	469.09	0.57676	17.743	0.063264	vapor
468.00	106.42	3.5497	0.28171	28.926	31.924	93.593	39.915	66.706	470.25	0.57385	17.775	0.063265	vapor
469.00	106.42	3.5320	0.28313	28.977	31.990	93.735	39.861	66.360	471.40	0.57095	17.806	0.063271	vapor
470.00	106.42	3.5145	0.28454	29.028	32.056	93.876	39.809	66.024	472.54	0.56807	17.838	0.063280	vapor
471.00	106.42	3.4973	0.28594	29.079	32.122	94.016	39.758	65.698	473.67	0.56520	17.870	0.063294	vapor
472.00	106.42	3.4803	0.28733	29.130	32.188	94.155	39.709	65.380	474.79	0.56234	17.902	0.063312	vapor
473.00	106.42	3.4637	0.28871	29.181	32.253	94.293	39.663	65.072	475.90	0.55950	17.934	0.063334	vapor
474.00	106.42	3.4472	0.29009	29.231	32.318	94.430	39.617	64.772	477.00	0.55667	17.967	0.063359	vapor
475.00	106.42	3.4310	0.29146	29.281	32.383	94.566	39.574	64.480	478.09	0.55386	17.999	0.063388	vapor
476.00	106.42	3.4151	0.29282	29.331	32.447	94.702	39.532	64.197	479.17	0.55105	18.032	0.063420	vapor
477.00	106.42	3.3993	0.29417	29.380	32.511	94.836	39.492	63.921	480.25	0.54827	18.065	0.063456	vapor
478.00	106.42	3.3838	0.29552	29.430	32.575	94.970	39.453	63.652	481.31	0.54549	18.098	0.063495	vapor
479.00	106.42	3.3686	0.29686	29.479	32.638	95.102	39.415	63.390	482.37	0.54273	18.131	0.063537	vapor
480.00	106.42	3.3535	0.29820	29.528	32.702	95.234	39.379	63.136	483.42	0.53998	18.164	0.063582	vapor
481.00	106.42	3.3386	0.29953	29.577	32.765	95.365	39.345	62.888	484.46	0.53725	18.197	0.063630	vapor
482.00	106.42	3.3239	0.30085	29.626	32.827	95.496	39.312	62.646	485.50	0.53453	18.230	0.063681	vapor
483.00	106.42	3.3095	0.30216	29.674	32.890	95.625	39.280	62.411	486.52	0.53182	18.264	0.063735	vapor
484.00	106.42	3.2952	0.30347	29.723	32.952	95.754	39.249	62.181	487.54	0.52913	18.298	0.063791	vapor
485.00	106.42	3.2811	0.30478	29.771	33.014	95.882	39.220	61.958	488.55	0.52645	18.331	0.063850	vapor
486.00	106.42	3.2672	0.30608	29.819	33.076	96.010	39.192	61.740	489.55	0.52379	18.365	0.063912	vapor
487.00	106.42	3.2534	0.30737	29.867	33.138	96.136	39.165	61.527	490.55	0.52114	18.399	0.063976	vapor
488.00	106.42	3.2399	0.30866	29.914	33.199	96.262	39.140	61.320	491.54	0.51850	18.433	0.064042	vapor
489.00	106.42	3.2265	0.30994	29.962	33.260	96.388	39.115	61.118	492.52	0.51588	18.467	0.064111	vapor
490.00	106.42	3.2132	0.31121	30.009	33.321	96.512	39.092	60.921	493.50	0.51327	18.501	0.064182	vapor
491.00	106.42	3.2002	0.31248	30.057	33.382	96.636	39.069	60.729	494.47	0.51068	18.536	0.064255	vapor
492.00	106.42	3.1873	0.31375	30.104	33.443	96.760	39.048	60.541	495.43	0.50810	18.570	0.064330	vapor
493.00	106.42	3.1745	0.31501	30.151	33.503	96.883	39.028	60.358	496.39	0.50553	18.604	0.064407	vapor
494.00	106.42	3.1619	0.31626	30.198	33.564	97.005	39.009	60.179	497.34	0.50298	18.639	0.064486	vapor
495.00	106.42	3.1495	0.31751	30.245	33.624	97.126	38.990	60.005	498.29	0.50044	18.673	0.064567	vapor
496.00	106.42	3.1372	0.31876	30.291	33.684	97.247	38.973	59.835	499.23	0.49792	18.708	0.064650	vapor
497.00	106.42	3.1250	0.32000	30.338	33.743	97.367	38.957	59.668	500.16	0.49540	18.743	0.064735	vapor
498.00	106.42	3.1130	0.32124	30.384	33.803	97.487	38.941	59.506	501.09	0.49291	18.777	0.064822	vapor
499.00	106.42	3.1011	0.32247	30.431	33.862	97.606	38.927	59.347	502.01	0.49042	18.812	0.064910	vapor
500.00	106.42	3.0893	0.32370	30.477	33.922	97.725	38.913	59.193	502.92	0.48796	18.847	0.064999	vapor
501.00	106.42	3.0777	0.32492	30.523	33.981	97.843	38.900	59.041	503.83	0.48550	18.882	0.065091	vapor
502.00	106.42	3.0662	0.32614	30.569	34.040	97.961	38.888	58.894	504.74	0.48306	18.917	0.065183	vapor
503.00	106.42	3.0548	0.32735	30.615	34.098	98.078	38.877	58.749	505.64	0.48063	18.952	0.065278	vapor
504.00	106.42	3.0436	0.32856	30.661	34.157	98.194	38.866	58.608	506.53	0.47821	18.987	0.065373	vapor
505.00	106.42	3.0324	0.32977	30.706	34.216	98.310	38.857	58.470	507.42	0.47581	19.023	0.065470	vapor
506.00	106.42	3.0214	0.33097	30.752	34.274	98.426	38.848	58.336	508.31	0.47343	19.058	0.065569	vapor
507.00	106.42	3.0105	0.33217	30.797	34.332	98.541	38.840	58.204	509.19	0.47105	19.093	0.065668	vapor
508.00	106.42	2.9997	0.33336	30.843	34.391	98.656	38.832	58.076	510.06	0.46869	19.128	0.065769	vapor
509.00	106.42	2.9891	0.33455	30.888	34.449	98.770	38.826	57.950	510.93	0.46634	19.164	0.065871	vapor
510.00	106.42	2.9785	0.33574	30.933	34.506	98.883	38.820	57.827	511.80	0.46401	19.199	0.065974	vapor
511.00	106.42	2.9681	0.33692	30.979	34.564	98.996	38.814	57.707	512.66	0.46169	19.235	0.066078	vapor
512.00	106.42	2.9577	0.33810	31.024	34.622	99.109	38.810	57.590	513.51	0.45938	19.270	0.066184	vapor
513.00	106.42	2.9475	0.33928	31.069	34.679	99.221	38.806	57.475	514.37	0.45709	19.306	0.066290	vapor
514.00	106.42	2.9373	0.34045	31.114	34.737	99.333	38.802	57.363	515.21	0.45480	19.341	0.066397	vapor
515.00	106.42	2.9273	0.34162	31.159	34.794	99.445	38.799	57.253	516.06	0.45254	19.377	0.066505	vapor
516.00	106.42	2.9173	0.34278	31.203	34.851	99.556	38.797	57.146	516.89	0.45028	19.413	0.066614	vapor
517.00	106.42	2.9075	0.34394	31.248	34.908	99.666	38.796	57.041	517.73	0.44804	19.448	0.066724	vapor
518.00	106.42	2.8977	0.34510	31.293	34.965	99.776	38.795	56.939	518.56	0.44581	19.484	0.066835	vapor
519.00	106.42	2.8881	0.34625	31.337	35.022	99.886	38.794	56.838	519.38	0.44359	19.520	0.066946	vapor
520.00	106.42	2.8785	0.34741	31.382	35.079	99.995	38.795	56.740	520.21	0.44139	19.556	0.067059	vapor
521.00	106.42	2.8690	0.34855	31.426	35.136	100.10	38.795	56.644	521.02	0.43920	19.591	0.067172	vapor
522.00	106.42	2.8596	0.34970	31.471	35.192	100.21	38.797	56.551	521.84	0.43702	19.627	0.067285	vapor
523.00	106.42	2.8503	0.35084	31.515	35.249	100.32	38.799	56.459	522.65	0.43485	19.663	0.067400	vapor
524.00	106.42	2.8411	0.35198	31.559	35.305	100.43	38.801	56.370	523.45	0.43270	19.699	0.067515	vapor
525.00	106.42	2.8319	0.35311	31.604	35.362	100.54	38.804	56.282	524.25	0.43056	19.735	0.067630	vapor
526.00	106.42	2.8229	0.35425	31.648	35.418	100.64	38.807	56.196	525.05	0.42843	19.771	0.067747	vapor
527.00	106.42	2.8139	0.35538	31.692	35.474	100.75	38.811	56.113	525.85	0.42631	19.807	0.067863	vapor
528.00	106.42	2.8050	0.35650	31.736	35.530	100.86	38.815	56.031	526.64	0.42421	19.843	0.067981	vapor
529.00	106.42	2.7962	0.35763	31.780	35.586	100.96	38.820	55.951	527.43	0.42212	19.879	0.068098	vapor
530.00	106.42	2.7875	0.35875	31.824	35.642	101.07	38.825	55.872	528.21	0.42004	19.915	0.068217	vapor
531.00	106.42	2.7788	0.35987	31.868	35.698	101.17	38.831	55.796	528.99	0.41797	19.951	0.068336	vapor
532.00	106.42	2.7702	0.36098	31.912	35.754	101.28	38.837	55.721	529.77	0.41591	19.987	0.068455	vapor
533.00	106.42	2.7617	0.36210	31.956	35.809	101.38	38.844	55.648	530.54	0.41387	20.023	0.068574	vapor
534.00	106.42	2.7533	0.36321	32.000	35.865	101.49	38.851	55.576	531.31	0.41184	20.060	0.068694	vapor
535.00	106.42	2.7449	0.36431	32.043	35.920	101.59	38.859	55.506	532.08	0.40982	20.096	0.068814	vapor
536.00	106.42	2.7366	0.36542	32.087	35.976	101.69	38.867	55.438	532.84	0.40781	20.132	0.068935	vapor
537.00	106.42	2.7284	0.36652	32.131	36.031	101.80	38.875	55.371	533.60	0.40581	20.168	0.069056	vapor
538.00	106.42	2.7202	0.36762	32.174	36.087	101.90	38.884	55.305	534.36	0.40382	20.204	0.069177	vapor
539.00	106.42	2.7121	0.36872	32.218	36.142	102.00	38.893	55.241	535.11	0.40185	20.241	0.069299	vapor
540.00	106.42	2.7041	0.36981	32.262	36.197	102.11	38.902	55.179	535.87	0.39989	20.277	0.069421	vapor
541.00	106.42	2.6961	0.37090	32.305	36.252	102.21	38.912	55.118	536.61	0.39794	20.313	0.069543	vapor
542.00	106.42	2.6882	0.37199	32.349	36.307	102.31	38.922	55.058	537.36	0.39600	20.349	0.069665	vapor
543.00	106.42	2.6804	0.37308	32.392	36.362	102.41	38.933	55.000	538.10	0.39407	20.386	0.069788	vapor
544.00	106.42	2.6726	0.37417	32.435	36.417	102.51	38.944	54.943	538.84	0.39215	20.422	0.069910	vapor
545.00	106.42	2.6649	0.37525	32.479	36.472	102.61	38.955	54.887	539.57	0.39024	20.458	0.070033	vapor
546.00	106.42	2.6572	0.37633	32.522	36.527	102.71	38.967	54.833	540.31	0.38835	20.495	0.070156	vapor
547.00	106.42	2.6497	0.37741	32.566	36.582	102.81	38.979	54.780	541.04	0.38646	20.531	0.070279	vapor
548.00	106.42	2.6421	0.37848	32.609	36.637	102.91	38.992	54.728	541.76	0.38459	20.567	0.070403	vapor
549.00	106.42	2.6347	0.37956	32.652	36.691	103.01	39.004	54.677	542.49	0.38273	20.604	0.070526	vapor
550.00	106.42	2.6272	0.38063	32.695	36.746	103.11	39.018	54.628	543.21	0.38088	20.640	0.070649	vapor
551.00	106.42	2.6199	0.38170	32.739	36.801	103.21	39.031	54.580	543.93	0.37904	20.677	0.070773	vapor
552.00	106.42	2.6126	0.38276	32.782	36.855	103.31	39.045	54.533	544.65	0.37721	20.713	0.070897	vapor
553.00	106.42	2.6053	0.38383	32.825	36.910	103.41	39.059	54.487	545.36	0.37539	20.749	0.071020	vapor
554.00	106.42	2.5981	0.38489	32.868	36.964	103.51	39.073	54.442	546.07	0.37358	20.786	0.071144	vapor
555.00	106.42	2.5910	0.38595	32.911	37.019	103.61	39.088	54.398	546.78	0.37178	20.822	0.071268	vapor
556.00	106.42	2.5839	0.38701	32.954	37.073	103.70	39.103	54.355	547.48	0.36999	20.859	0.071391	vapor
557.00	106.42	2.5769	0.38807	32.997	37.127	103.80	39.118	54.313	548.19	0.36821	20.895	0.071515	vapor
558.00	106.42	2.5699	0.38912	33.040	37.182	103.90	39.133	54.273	548.89	0.36645	20.932	0.071639	vapor
559.00	106.42	2.5629	0.39018	33.084	37.236	104.00	39.149	54.233	549.59	0.36469	20.968	0.071763	vapor
560.00	106.42	2.5561	0.39123	33.127	37.290	104.09	39.165	54.194	550.28	0.36294	21.005	0.071886	vapor
561.00	106.42	2.5492	0.39228	33.170	37.344	104.19	39.182	54.156	550.97	0.36120	21.041	0.072010	vapor
562.00	106.42	2.5424	0.39332	33.213	37.398	104.29	39.198	54.120	551.67	0.35948	21.078	0.072133	vapor
563.00	106.42	2.5357	0.39437	33.256	37.452	104.38	39.215	54.084	552.35	0.35776	21.114	0.072257	vapor
564.00	106.42	2.5290	0.39541	33.299	37.506	104.48	39.232	54.049	553.04	0.35605	21.151	0.072380	vapor
565.00	106.42	2.5224	0.39645	33.341	37.561	104.57	39.250	54.015	553.72	0.35435	21.187	0.072503	vapor
566.00	106.42	2.5158	0.39749	33.384	37.615	104.67	39.267	53.982	554.40	0.35267	21.224	0.072627	vapor
567.00	106.42	2.5092	0.39853	33.427	37.668	104.76	39.285	53.949	555.08	0.35099	21.260	0.072750	vapor
568.00	106.42	2.5027	0.39957	33.470	37.722	104.86	39.303	53.918	555.76	0.34932	21.297	0.072872	vapor
569.00	106.42	2.4963	0.40060	33.513	37.776	104.95	39.322	53.888	556.44	0.34766	21.333	0.072995	vapor
570.00	106.42	2.4898	0.40163	33.556	37.830	105.05	39.340	53.858	557.11	0.34601	21.370	0.073118	vapor
571.00	106.42	2.4835	0.40266	33.599	37.884	105.14	39.359	53.829	557.78	0.34437	21.406	0.073240	vapor
572.00	106.42	2.4771	0.40369	33.642	37.938	105.24	39.378	53.801	558.45	0.34274	21.443	0.073363	vapor
573.00	106.42	2.4708	0.40472	33.685	37.992	105.33	39.398	53.774	559.11	0.34112	21.479	0.073485	vapor
574.00	106.42	2.4646	0.40575	33.727	38.045	105.43	39.417	53.747	559.77	0.33951	21.516	0.073607	vapor
575.00	106.42	2.4584	0.40677	33.770	38.099	105.52	39.437	53.721	560.44	0.33791	21.552	0.073728	vapor
576.00	106.42	2.4522	0.40779	33.813	38.153	105.61	39.457	53.697	561.09	0.33631	21.589	0.073850	vapor
577.00	106.42	2.4461	0.40881	33.856	38.207	105.71	39.477	53.672	561.75	0.33473	21.625	0.073971	vapor
578.00	106.42	2.4400	0.40983	33.899	38.260	105.80	39.498	53.649	562.41	0.33316	21.662	0.074092	vapor
579.00	106.42	2.4340	0.41085	33.942	38.314	105.89	39.518	53.626	563.06	0.33159	21.699	0.074213	vapor
580.00	106.42	2.4280	0.41186	33.984	38.367	105.98	39.539	53.604	563.71	0.33003	21.735	0.074334	vapor
581.00	106.42	2.4220	0.41288	34.027	38.421	106.08	39.560	53.583	564.36	0.32848	21.772	0.074454	vapor
582.00	106.42	2.4161	0.41389	34.070	38.475	106.17	39.582	53.562	565.01	0.32694	21.808	0.074574	vapor
583.00	106.42	2.4102	0.41490	34.113	38.528	106.26	39.603	53.542	565.65	0.32541	21.845	0.074694	vapor
584.00	106.42	2.4043	0.41591	34.156	38.582	106.35	39.625	53.523	566.30	0.32389	21.881	0.074813	vapor
585.00	106.42	2.3985	0.41692	34.198	38.635	106.44	39.647	53.504	566.94	0.32238	21.918	0.074933	vapor
586.00	106.42	2.3928	0.41793	34.241	38.689	106.53	39.669	53.486	567.58	0.32087	21.954	0.075051	vapor
587.00	106.42	2.3870	0.41893	34.284	38.742	106.63	39.691	53.468	568.21	0.31938	21.991	0.075170	vapor
588.00	106.42	2.3813	0.41994	34.327	38.796	106.72	39.713	53.452	568.85	0.31789	22.028	0.075288	vapor
589.00	106.42	2.3756	0.42094	34.369	38.849	106.81	39.736	53.435	569.48	0.31641	22.064	0.075406	vapor
590.00	106.42	2.3700	0.42194	34.412	38.903	106.90	39.759	53.420	570.12	0.31494	22.101	0.075524	vapor
591.00	106.42	2.3644	0.42294	34.455	38.956	106.99	39.782	53.405	570.75	0.31348	22.137	0.075641	vapor
592.00	106.42	2.3588	0.42394	34.498	39.009	107.08	39.805	53.391	571.37	0.31202	22.174	0.075758	vapor
593.00	106.42	2.3533	0.42494	34.541	39.063	107.17	39.828	53.377	572.00	0.31058	22.210	0.075875	vapor
594.00	106.42	2.3478	0.42593	34.583	39.116	107.26	39.851	53.364	572.62	0.30914	22.247	0.075991	vapor
595.00	106.42	2.3423	0.42692	34.626	39.169	107.35	39.875	53.351	573.25	0.30771	22.283	0.076107	vapor
596.00	106.42	2.3369	0.42792	34.669	39.223	107.44	39.899	53.339	573.87	0.30629	22.320	0.076222	vapor
597.00	106.42	2.3315	0.42891	34.712	39.276	107.53	39.923	53.327	574.49	0.30487	22.356	0.076337	vapor
598.00	106.42	2.3261	0.42990	34.754	39.329	107.62	39.947	53.316	575.11	0.30347	22.393	0.076452	vapor
599.00	106.42	2.3208	0.43089	34.797	39.383	107.71	39.971	53.306	575.72	0.30207	22.429	0.076566	vapor
600.00	106.42	2.3155	0.43188	34.840	39.436	107.79	39.996	53.296	576.34	0.30068	22.466	0.076680	vapor
601.00	106.42	2.3102	0.43286	34.883	39.489	107.88	40.020	53.286	576.95	0.29930	22.503	0.076794	vapor
602.00	106.42	2.3050	0.43385	34.926	39.543	107.97	40.045	53.277	577.56	0.29792	22.539	0.076907	vapor
603.00	106.42	2.2997	0.43483	34.968	39.596	108.06	40.070	53.269	578.17	0.29656	22.576	0.077019	vapor
604.00	106.42	2.2946	0.43581	35.011	39.649	108.15	40.095	53.261	578.78	0.29520	22.612	0.077132	vapor
605.00	106.42	2.2894	0.43679	35.054	39.702	108.24	40.120	53.253	579.38	0.29385	22.649	0.077243	vapor
606.00	106.42	2.2843	0.43777	35.097	39.756	108.32	40.145	53.246	579.99	0.29250	22.685	0.077355	vapor
607.00	106.42	2.2792	0.43875	35.140	39.809	108.41	40.171	53.240	580.59	0.29117	22.722	0.077465	vapor
608.00	106.42	2.2741	0.43973	35.183	39.862	108.50	40.197	53.234	581.19	0.28984	22.758	0.077576	vapor
609.00	106.42	2.2691	0.44071	35.225	39.915	108.59	40.222	53.228	581.79	0.28851	22.795	0.077685	vapor
610.00	106.42	2.2641	0.44168	35.268	39.969	108.67	40.248	53.223	582.39	0.28720	22.831	0.077795	vapor
611.00	106.42	2.2591	0.44266	35.311	40.022	108.76	40.274	53.219	582.99	0.28589	22.868	0.077904	vapor
612.00	106.42	2.2541	0.44363	35.354	40.075	108.85	40.300	53.214	583.58	0.28459	22.904	0.078012	vapor
613.00	106.42	2.2492	0.44460	35.397	40.128	108.94	40.327	53.210	584.18	0.28330	22.941	0.078120	vapor
614.00	106.42	2.2443	0.44557	35.440	40.181	109.02	40.353	53.207	584.77	0.28202	22.977	0.078227	vapor
615.00	106.42	2.2394	0.44654	35.483	40.235	109.11	40.380	53.204	585.36	0.28074	23.013	0.078334	vapor
616.00	106.42	2.2346	0.44751	35.525	40.288	109.20	40.406	53.202	585.95	0.27947	23.050	0.078440	vapor
617.00	106.42	2.2298	0.44848	35.568	40.341	109.28	40.433	53.199	586.54	0.27820	23.086	0.078546	vapor
618.00	106.42	2.2250	0.44944	35.611	40.394	109.37	40.460	53.198	587.12	0.27695	23.123	0.078651	vapor
619.00	106.42	2.2202	0.45041	35.654	40.447	109.45	40.487	53.196	587.71	0.27569	23.159	0.078756	vapor
620.00	106.42	2.2155	0.45137	35.697	40.501	109.54	40.514	53.195	588.29	0.27445	23.196	0.078860	vapor
621.00	106.42	2.2108	0.45234	35.740	40.554	109.63	40.542	53.195	588.87	0.27321	23.232	0.078963	vapor
622.00	106.42	2.2061	0.45330	35.783	40.607	109.71	40.569	53.195	589.45	0.27199	23.269	0.079066	vapor
623.00	106.42	2.2014	0.45426	35.826	40.660	109.80	40.596	53.195	590.03	0.27076	23.305	0.079168	vapor
624.00	106.42	2.1968	0.45522	35.869	40.713	109.88	40.624	53.196	590.61	0.26955	23.341	0.079270	vapor
625.00	106.42	2.1921	0.45618	35.912	40.767	109.97	40.652	53.197	591.19	0.26834	23.378	0.079371	vapor
626.00	106.42	2.1875	0.45713	35.955	40.820	110.05	40.680	53.198	591.76	0.26713	23.414	0.079471	vapor
627.00	106.42	2.1830	0.45809	35.998	40.873	110.14	40.708	53.200	592.34	0.26594	23.451	0.079571	vapor
628.00	106.42	2.1784	0.45905	36.041	40.926	110.22	40.736	53.202	592.91	0.26475	23.487	0.079671	vapor
629.00	106.42	2.1739	0.46000	36.084	40.979	110.31	40.764	53.204	593.48	0.26356	23.524	0.079769	vapor
630.00	106.42	2.1694	0.46096	36.127	41.033	110.39	40.792	53.207	594.05	0.26239	23.560	0.079867	vapor
631.00	106.42	2.1649	0.46191	36.170	41.086	110.48	40.821	53.210	594.62	0.26122	23.596	0.079965	vapor
632.00	106.42	2.1605	0.46286	36.213	41.139	110.56	40.849	53.213	595.18	0.26005	23.633	0.080061	vapor
633.00	106.42	2.1561	0.46381	36.256	41.192	110.64	40.878	53.217	595.75	0.25890	23.669	0.080157	vapor
634.00	106.42	2.1516	0.46476	36.300	41.245	110.73	40.906	53.221	596.32	0.25774	23.705	0.080253	vapor
635.00	106.42	2.1473	0.46571	36.343	41.299	110.81	40.935	53.226	596.88	0.25660	23.742	0.080347	vapor
636.00	106.42	2.1429	0.46666	36.386	41.352	110.90	40.964	53.230	597.44	0.25546	23.778	0.080441	vapor
637.00	106.42	2.1386	0.46760	36.429	41.405	110.98	40.993	53.236	598.00	0.25433	23.814	0.080535	vapor
638.00	106.42	2.1342	0.46855	36.472	41.458	111.06	41.022	53.241	598.56	0.25320	23.851	0.080627	vapor
639.00	106.42	2.1299	0.46950	36.515	41.512	111.15	41.051	53.247	599.12	0.25208	23.887	0.080719	vapor
640.00	106.42	2.1257	0.47044	36.558	41.565	111.23	41.081	53.253	599.68	0.25096	23.923	0.080810	vapor
641.00	106.42	2.1214	0.47138	36.602	41.618	111.31	41.110	53.259	600.23	0.24986	23.960	0.080901	vapor
642.00	106.42	2.1172	0.47233	36.645	41.671	111.40	41.140	53.266	600.79	0.24875	23.996	0.080991	vapor
643.00	106.42	2.1130	0.47327	36.688	41.725	111.48	41.169	53.272	601.34	0.24766	24.032	0.081080	vapor
644.00	106.42	2.1088	0.47421	36.731	41.778	111.56	41.199	53.280	601.89	0.24657	24.069	0.081168	vapor
