Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
533.00	45.750	1.0744	0.93074	30.788	35.046	107.51	74.084	85.322	396.70	0.22627	16.585	0.061824	vapor
534.00	45.750	1.0720	0.93285	30.863	35.131	107.67	74.195	85.417	397.15	0.22507	16.607	0.062010	vapor
535.00	45.750	1.0696	0.93496	30.939	35.217	107.83	74.306	85.512	397.59	0.22388	16.629	0.062197	vapor
536.00	45.750	1.0672	0.93706	31.015	35.302	107.99	74.417	85.607	398.04	0.22270	16.650	0.062384	vapor
537.00	45.750	1.0648	0.93916	31.091	35.388	108.15	74.528	85.702	398.48	0.22153	16.672	0.062571	vapor
538.00	45.750	1.0624	0.94127	31.167	35.474	108.31	74.638	85.797	398.93	0.22036	16.694	0.062759	vapor
539.00	45.750	1.0600	0.94337	31.244	35.560	108.47	74.749	85.892	399.37	0.21921	16.716	0.062946	vapor
540.00	45.750	1.0577	0.94547	31.320	35.645	108.63	74.860	85.987	399.81	0.21806	16.737	0.063134	vapor
541.00	45.750	1.0553	0.94756	31.396	35.731	108.79	74.970	86.082	400.25	0.21692	16.759	0.063322	vapor
542.00	45.750	1.0530	0.94966	31.473	35.818	108.94	75.080	86.177	400.69	0.21579	16.781	0.063510	vapor
543.00	45.750	1.0507	0.95175	31.550	35.904	109.10	75.191	86.273	401.13	0.21466	16.803	0.063698	vapor
544.00	45.750	1.0484	0.95385	31.626	35.990	109.26	75.301	86.368	401.56	0.21355	16.824	0.063887	vapor
545.00	45.750	1.0461	0.95594	31.703	36.077	109.42	75.411	86.463	402.00	0.21244	16.846	0.064075	vapor
546.00	45.750	1.0438	0.95803	31.780	36.163	109.58	75.521	86.558	402.44	0.21134	16.868	0.064264	vapor
547.00	45.750	1.0415	0.96012	31.857	36.250	109.74	75.631	86.654	402.87	0.21024	16.889	0.064453	vapor
548.00	45.750	1.0393	0.96221	31.934	36.336	109.90	75.740	86.749	403.30	0.20916	16.911	0.064642	vapor
549.00	45.750	1.0370	0.96429	32.012	36.423	110.05	75.850	86.844	403.74	0.20808	16.933	0.064831	vapor
550.00	45.750	1.0348	0.96638	32.089	36.510	110.21	75.959	86.939	404.17	0.20701	16.954	0.065021	vapor
551.00	45.750	1.0326	0.96846	32.166	36.597	110.37	76.069	87.035	404.60	0.20595	16.976	0.065211	vapor
552.00	45.750	1.0304	0.97054	32.244	36.684	110.53	76.178	87.130	405.03	0.20489	16.997	0.065400	vapor
553.00	45.750	1.0281	0.97262	32.322	36.771	110.69	76.287	87.225	405.46	0.20385	17.019	0.065590	vapor
554.00	45.750	1.0260	0.97470	32.399	36.859	110.84	76.396	87.321	405.89	0.20280	17.041	0.065781	vapor
555.00	45.750	1.0238	0.97678	32.477	36.946	111.00	76.505	87.416	406.32	0.20177	17.062	0.065971	vapor
556.00	45.750	1.0216	0.97886	32.555	37.033	111.16	76.614	87.512	406.75	0.20074	17.084	0.066161	vapor
557.00	45.750	1.0194	0.98093	32.633	37.121	111.32	76.723	87.607	407.17	0.19972	17.105	0.066352	vapor
558.00	45.750	1.0173	0.98301	32.711	37.209	111.47	76.832	87.702	407.60	0.19871	17.127	0.066543	vapor
559.00	45.750	1.0151	0.98508	32.790	37.296	111.63	76.940	87.798	408.02	0.19770	17.148	0.066734	vapor
560.00	45.750	1.0130	0.98715	32.868	37.384	111.79	77.049	87.893	408.45	0.19671	17.170	0.066925	vapor
561.00	45.750	1.0109	0.98923	32.946	37.472	111.94	77.157	87.988	408.87	0.19571	17.191	0.067116	vapor
562.00	45.750	1.0088	0.99130	33.025	37.560	112.10	77.265	88.084	409.30	0.19473	17.213	0.067307	vapor
563.00	45.750	1.0067	0.99336	33.104	37.648	112.26	77.373	88.179	409.72	0.19375	17.234	0.067499	vapor
564.00	45.750	1.0046	0.99543	33.182	37.737	112.41	77.481	88.274	410.14	0.19277	17.256	0.067691	vapor
565.00	45.750	1.0025	0.99750	33.261	37.825	112.57	77.589	88.370	410.56	0.19181	17.277	0.067883	vapor
566.00	45.750	1.0004	0.99956	33.340	37.913	112.73	77.697	88.465	410.98	0.19085	17.299	0.068075	vapor
567.00	45.750	0.99838	1.0016	33.419	38.002	112.88	77.804	88.560	411.40	0.18990	17.320	0.068267	vapor
568.00	45.750	0.99633	1.0037	33.499	38.090	113.04	77.912	88.656	411.82	0.18895	17.342	0.068459	vapor
569.00	45.750	0.99428	1.0057	33.578	38.179	113.20	78.020	88.751	412.23	0.18801	17.363	0.068651	vapor
570.00	45.750	0.99225	1.0078	33.657	38.268	113.35	78.127	88.846	412.65	0.18707	17.385	0.068844	vapor
571.00	45.750	0.99023	1.0099	33.737	38.357	113.51	78.234	88.942	413.07	0.18614	17.406	0.069037	vapor
572.00	45.750	0.98821	1.0119	33.816	38.446	113.66	78.341	89.037	413.48	0.18522	17.428	0.069230	vapor
573.00	45.750	0.98621	1.0140	33.896	38.535	113.82	78.448	89.132	413.90	0.18431	17.449	0.069423	vapor
574.00	45.750	0.98421	1.0160	33.976	38.624	113.97	78.555	89.227	414.31	0.18339	17.470	0.069616	vapor
575.00	45.750	0.98223	1.0181	34.056	38.713	114.13	78.662	89.323	414.72	0.18249	17.492	0.069809	vapor
576.00	45.750	0.98025	1.0201	34.136	38.803	114.28	78.769	89.418	415.14	0.18159	17.513	0.070003	vapor
577.00	45.750	0.97828	1.0222	34.216	38.892	114.44	78.875	89.513	415.55	0.18070	17.535	0.070196	vapor
578.00	45.750	0.97632	1.0243	34.296	38.982	114.60	78.982	89.608	415.96	0.17981	17.556	0.070390	vapor
579.00	45.750	0.97437	1.0263	34.376	39.071	114.75	79.088	89.703	416.37	0.17893	17.577	0.070584	vapor
580.00	45.750	0.97243	1.0284	34.456	39.161	114.90	79.194	89.798	416.78	0.17805	17.599	0.070778	vapor
581.00	45.750	0.97050	1.0304	34.537	39.251	115.06	79.300	89.893	417.19	0.17718	17.620	0.070972	vapor
582.00	45.750	0.96857	1.0324	34.618	39.341	115.21	79.406	89.988	417.60	0.17632	17.641	0.071166	vapor
583.00	45.750	0.96666	1.0345	34.698	39.431	115.37	79.512	90.083	418.00	0.17546	17.663	0.071361	vapor
584.00	45.750	0.96475	1.0365	34.779	39.521	115.52	79.618	90.178	418.41	0.17461	17.684	0.071555	vapor
585.00	45.750	0.96285	1.0386	34.860	39.611	115.68	79.724	90.273	418.82	0.17376	17.705	0.071750	vapor
586.00	45.750	0.96096	1.0406	34.941	39.702	115.83	79.829	90.368	419.22	0.17292	17.726	0.071945	vapor
587.00	45.750	0.95908	1.0427	35.022	39.792	115.99	79.935	90.463	419.63	0.17208	17.748	0.072140	vapor
588.00	45.750	0.95721	1.0447	35.103	39.883	116.14	80.040	90.558	420.03	0.17125	17.769	0.072335	vapor
589.00	45.750	0.95534	1.0467	35.184	39.973	116.29	80.145	90.653	420.44	0.17042	17.790	0.072530	vapor
590.00	45.750	0.95348	1.0488	35.266	40.064	116.45	80.251	90.747	420.84	0.16960	17.811	0.072725	vapor
591.00	45.750	0.95163	1.0508	35.347	40.155	116.60	80.356	90.842	421.24	0.16878	17.833	0.072921	vapor
592.00	45.750	0.94979	1.0529	35.429	40.246	116.76	80.460	90.937	421.64	0.16797	17.854	0.073116	vapor
593.00	45.750	0.94796	1.0549	35.510	40.337	116.91	80.565	91.032	422.04	0.16716	17.875	0.073312	vapor
594.00	45.750	0.94613	1.0569	35.592	40.428	117.06	80.670	91.126	422.44	0.16636	17.896	0.073508	vapor
595.00	45.750	0.94432	1.0590	35.674	40.519	117.22	80.775	91.221	422.84	0.16557	17.917	0.073704	vapor
596.00	45.750	0.94251	1.0610	35.756	40.610	117.37	80.879	91.315	423.24	0.16477	17.939	0.073900	vapor
597.00	45.750	0.94071	1.0630	35.838	40.701	117.52	80.983	91.410	423.64	0.16399	17.960	0.074096	vapor
598.00	45.750	0.93891	1.0651	35.920	40.793	117.68	81.088	91.504	424.04	0.16321	17.981	0.074292	vapor
599.00	45.750	0.93713	1.0671	36.003	40.884	117.83	81.192	91.599	424.44	0.16243	18.002	0.074488	vapor
600.00	45.750	0.93535	1.0691	36.085	40.976	117.98	81.296	91.693	424.83	0.16166	18.023	0.074685	vapor
601.00	45.750	0.93358	1.0712	36.167	41.068	118.13	81.400	91.788	425.23	0.16089	18.044	0.074881	vapor
602.00	45.750	0.93181	1.0732	36.250	41.160	118.29	81.504	91.882	425.62	0.16013	18.065	0.075078	vapor
603.00	45.750	0.93006	1.0752	36.333	41.252	118.44	81.607	91.976	426.02	0.15937	18.086	0.075274	vapor
604.00	45.750	0.92831	1.0772	36.415	41.344	118.59	81.711	92.070	426.41	0.15862	18.107	0.075471	vapor
605.00	45.750	0.92656	1.0793	36.498	41.436	118.74	81.814	92.165	426.81	0.15787	18.129	0.075668	vapor
606.00	45.750	0.92483	1.0813	36.581	41.528	118.90	81.918	92.259	427.20	0.15712	18.150	0.075865	vapor
607.00	45.750	0.92310	1.0833	36.664	41.620	119.05	82.021	92.353	427.59	0.15638	18.171	0.076062	vapor
608.00	45.750	0.92138	1.0853	36.747	41.713	119.20	82.124	92.447	427.98	0.15565	18.192	0.076258	vapor
609.00	45.750	0.91967	1.0873	36.831	41.805	119.35	82.227	92.541	428.38	0.15492	18.213	0.076455	vapor
610.00	45.750	0.91796	1.0894	36.914	41.898	119.50	82.330	92.635	428.77	0.15419	18.234	0.076651	vapor
611.00	45.750	0.91627	1.0914	36.997	41.990	119.66	82.433	92.729	429.16	0.15347	18.255	0.076846	vapor
612.00	45.750	0.91457	1.0934	37.081	42.083	119.81	82.536	92.823	429.55	0.15275	18.276	0.077045	vapor
613.00	45.750	0.91289	1.0954	37.165	42.176	119.96	82.638	92.917	429.93	0.15203	18.297	0.077243	vapor
614.00	45.750	0.91121	1.0974	37.248	42.269	120.11	82.741	93.010	430.32	0.15133	18.318	0.077442	vapor
615.00	45.750	0.90954	1.0995	37.332	42.362	120.26	82.843	93.104	430.71	0.15062	18.339	0.077641	vapor
616.00	45.750	0.90788	1.1015	37.416	42.455	120.41	82.945	93.198	431.10	0.14992	18.360	0.077840	vapor
617.00	45.750	0.90622	1.1035	37.500	42.548	120.57	83.048	93.291	431.48	0.14922	18.380	0.078039	vapor
618.00	45.750	0.90457	1.1055	37.584	42.642	120.72	83.150	93.385	431.87	0.14853	18.401	0.078239	vapor
619.00	45.750	0.90292	1.1075	37.668	42.735	120.87	83.252	93.478	432.26	0.14784	18.422	0.078438	vapor
620.00	45.750	0.90129	1.1095	37.753	42.829	121.02	83.353	93.572	432.64	0.14716	18.443	0.078638	vapor
621.00	45.750	0.89966	1.1115	37.837	42.922	121.17	83.455	93.665	433.02	0.14647	18.464	0.078837	vapor
622.00	45.750	0.89803	1.1135	37.922	43.016	121.32	83.557	93.759	433.41	0.14580	18.485	0.079037	vapor
623.00	45.750	0.89641	1.1156	38.006	43.110	121.47	83.658	93.852	433.79	0.14513	18.506	0.079237	vapor
624.00	45.750	0.89480	1.1176	38.091	43.204	121.62	83.760	93.945	434.17	0.14446	18.527	0.079437	vapor
625.00	45.750	0.89320	1.1196	38.176	43.298	121.77	83.861	94.039	434.56	0.14379	18.548	0.079637	vapor
