Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
368.00	37.900	1.4662	0.68205	19.856	22.441	80.812	55.087	72.434	307.49	0.67632	12.623	0.034299	vapor
369.00	37.900	1.4594	0.68523	19.917	22.514	81.008	55.189	72.417	308.25	0.67054	12.645	0.034425	vapor
370.00	37.900	1.4527	0.68840	19.977	22.586	81.204	55.292	72.403	309.00	0.66483	12.666	0.034551	vapor
371.00	37.900	1.4460	0.69155	20.037	22.658	81.400	55.395	72.392	309.75	0.65920	12.688	0.034678	vapor
372.00	37.900	1.4395	0.69470	20.098	22.731	81.594	55.499	72.385	310.49	0.65365	12.710	0.034806	vapor
373.00	37.900	1.4330	0.69783	20.158	22.803	81.789	55.604	72.380	311.23	0.64816	12.731	0.034935	vapor
374.00	37.900	1.4266	0.70095	20.219	22.876	81.983	55.709	72.378	311.96	0.64275	12.753	0.035064	vapor
375.00	37.900	1.4203	0.70407	20.280	22.948	82.176	55.814	72.380	312.69	0.63741	12.775	0.035195	vapor
376.00	37.900	1.4141	0.70717	20.340	23.020	82.369	55.920	72.384	313.42	0.63213	12.797	0.035326	vapor
377.00	37.900	1.4079	0.71026	20.401	23.093	82.561	56.027	72.390	314.14	0.62692	12.819	0.035458	vapor
378.00	37.900	1.4018	0.71335	20.462	23.165	82.753	56.133	72.399	314.85	0.62178	12.841	0.035590	vapor
379.00	37.900	1.3958	0.71642	20.522	23.238	82.944	56.241	72.411	315.56	0.61670	12.863	0.035724	vapor
380.00	37.900	1.3899	0.71948	20.583	23.310	83.135	56.348	72.425	316.27	0.61168	12.885	0.035858	vapor
381.00	37.900	1.3840	0.72254	20.644	23.382	83.325	56.456	72.442	316.97	0.60673	12.907	0.035993	vapor
382.00	37.900	1.3782	0.72558	20.705	23.455	83.515	56.565	72.460	317.67	0.60184	12.929	0.036128	vapor
383.00	37.900	1.3725	0.72862	20.766	23.527	83.704	56.674	72.481	318.37	0.59701	12.952	0.036264	vapor
384.00	37.900	1.3668	0.73165	20.827	23.600	83.893	56.783	72.504	319.06	0.59223	12.974	0.036401	vapor
385.00	37.900	1.3612	0.73467	20.888	23.672	84.082	56.892	72.529	319.75	0.58752	12.996	0.036539	vapor
386.00	37.900	1.3556	0.73768	20.949	23.745	84.270	57.002	72.556	320.43	0.58286	13.019	0.036677	vapor
387.00	37.900	1.3501	0.74068	21.010	23.817	84.458	57.113	72.585	321.11	0.57825	13.041	0.036816	vapor
388.00	37.900	1.3447	0.74367	21.072	23.890	84.645	57.223	72.616	321.79	0.57371	13.063	0.036956	vapor
389.00	37.900	1.3393	0.74666	21.133	23.963	84.832	57.334	72.649	322.46	0.56921	13.086	0.037096	vapor
390.00	37.900	1.3340	0.74964	21.194	24.035	85.019	57.445	72.684	323.13	0.56477	13.108	0.037237	vapor
391.00	37.900	1.3287	0.75261	21.256	24.108	85.205	57.557	72.720	323.79	0.56038	13.131	0.037378	vapor
392.00	37.900	1.3235	0.75557	21.317	24.181	85.391	57.668	72.758	324.45	0.55604	13.154	0.037520	vapor
393.00	37.900	1.3183	0.75853	21.379	24.254	85.576	57.780	72.798	325.11	0.55176	13.176	0.037663	vapor
394.00	37.900	1.3132	0.76148	21.440	24.326	85.761	57.893	72.839	325.77	0.54752	13.199	0.037806	vapor
395.00	37.900	1.3082	0.76442	21.502	24.399	85.946	58.005	72.882	326.42	0.54333	13.221	0.037950	vapor
396.00	37.900	1.3032	0.76735	21.564	24.472	86.130	58.118	72.926	327.07	0.53919	13.244	0.038095	vapor
397.00	37.900	1.2982	0.77028	21.626	24.545	86.314	58.231	72.972	327.72	0.53509	13.267	0.038240	vapor
398.00	37.900	1.2933	0.77320	21.688	24.618	86.498	58.344	73.019	328.36	0.53105	13.290	0.038385	vapor
399.00	37.900	1.2885	0.77611	21.750	24.691	86.681	58.458	73.068	329.00	0.52705	13.312	0.038531	vapor
400.00	37.900	1.2837	0.77902	21.812	24.764	86.864	58.572	73.118	329.64	0.52309	13.335	0.038678	vapor
401.00	37.900	1.2789	0.78192	21.874	24.837	87.047	58.686	73.169	330.27	0.51918	13.358	0.038825	vapor
402.00	37.900	1.2742	0.78482	21.936	24.911	87.229	58.800	73.221	330.90	0.51531	13.381	0.038973	vapor
403.00	37.900	1.2695	0.78770	21.998	24.984	87.411	58.914	73.275	331.53	0.51148	13.403	0.039121	vapor
404.00	37.900	1.2649	0.79059	22.061	25.057	87.593	59.028	73.330	332.15	0.50770	13.426	0.039270	vapor
405.00	37.900	1.2603	0.79346	22.123	25.130	87.774	59.143	73.386	332.78	0.50396	13.449	0.039419	vapor
406.00	37.900	1.2558	0.79633	22.186	25.204	87.955	59.258	73.444	333.40	0.50026	13.472	0.039569	vapor
407.00	37.900	1.2513	0.79919	22.248	25.277	88.136	59.373	73.502	334.01	0.49659	13.495	0.039720	vapor
408.00	37.900	1.2468	0.80205	22.311	25.351	88.316	59.488	73.562	334.63	0.49297	13.518	0.039870	vapor
409.00	37.900	1.2424	0.80490	22.374	25.425	88.497	59.604	73.622	335.24	0.48939	13.541	0.040022	vapor
410.00	37.900	1.2380	0.80775	22.437	25.498	88.676	59.719	73.684	335.85	0.48585	13.564	0.040174	vapor
411.00	37.900	1.2337	0.81059	22.500	25.572	88.856	59.835	73.746	336.45	0.48234	13.587	0.040326	vapor
412.00	37.900	1.2294	0.81342	22.563	25.646	89.035	59.951	73.810	337.06	0.47887	13.610	0.040479	vapor
413.00	37.900	1.2251	0.81625	22.626	25.719	89.214	60.067	73.875	337.66	0.47544	13.633	0.040632	vapor
414.00	37.900	1.2209	0.81908	22.689	25.793	89.393	60.183	73.940	338.26	0.47205	13.656	0.040786	vapor
415.00	37.900	1.2167	0.82190	22.752	25.867	89.571	60.299	74.006	338.85	0.46869	13.679	0.040940	vapor
416.00	37.900	1.2125	0.82471	22.816	25.941	89.750	60.415	74.074	339.45	0.46537	13.702	0.041095	vapor
417.00	37.900	1.2084	0.82752	22.879	26.016	89.928	60.531	74.142	340.04	0.46208	13.725	0.041250	vapor
418.00	37.900	1.2044	0.83032	22.943	26.090	90.105	60.648	74.211	340.63	0.45882	13.748	0.041405	vapor
419.00	37.900	1.2003	0.83312	23.006	26.164	90.283	60.765	74.281	341.22	0.45560	13.771	0.041561	vapor
420.00	37.900	1.1963	0.83591	23.070	26.238	90.460	60.881	74.351	341.80	0.45241	13.794	0.041718	vapor
421.00	37.900	1.1923	0.83870	23.134	26.313	90.637	60.998	74.423	342.38	0.44926	13.817	0.041875	vapor
422.00	37.900	1.1884	0.84149	23.198	26.387	90.813	61.115	74.495	342.96	0.44613	13.840	0.042032	vapor
423.00	37.900	1.1845	0.84427	23.262	26.462	90.990	61.232	74.568	343.54	0.44304	13.863	0.042190	vapor
424.00	37.900	1.1806	0.84704	23.326	26.536	91.166	61.349	74.642	344.12	0.43998	13.886	0.042348	vapor
425.00	37.900	1.1767	0.84981	23.390	26.611	91.342	61.466	74.716	344.69	0.43695	13.909	0.042507	vapor
426.00	37.900	1.1729	0.85258	23.454	26.686	91.518	61.583	74.791	345.26	0.43395	13.932	0.042666	vapor
427.00	37.900	1.1691	0.85534	23.519	26.761	91.693	61.701	74.867	345.83	0.43098	13.955	0.042825	vapor
428.00	37.900	1.1654	0.85809	23.583	26.835	91.868	61.818	74.943	346.40	0.42805	13.978	0.042985	vapor
429.00	37.900	1.1616	0.86085	23.648	26.910	92.043	61.935	75.020	346.97	0.42514	14.001	0.043145	vapor
430.00	37.900	1.1580	0.86359	23.712	26.985	92.218	62.053	75.098	347.53	0.42225	14.024	0.043306	vapor
431.00	37.900	1.1543	0.86634	23.777	27.061	92.393	62.170	75.176	348.09	0.41940	14.048	0.043467	vapor
432.00	37.900	1.1506	0.86908	23.842	27.136	92.567	62.288	75.255	348.65	0.41658	14.071	0.043628	vapor
433.00	37.900	1.1470	0.87181	23.907	27.211	92.741	62.405	75.334	349.21	0.41378	14.094	0.043790	vapor
434.00	37.900	1.1435	0.87454	23.972	27.286	92.915	62.523	75.414	349.76	0.41101	14.117	0.043952	vapor
435.00	37.900	1.1399	0.87727	24.037	27.362	93.088	62.641	75.494	350.32	0.40827	14.140	0.044115	vapor
436.00	37.900	1.1364	0.88000	24.102	27.437	93.262	62.758	75.575	350.87	0.40555	14.163	0.044278	vapor
437.00	37.900	1.1329	0.88271	24.168	27.513	93.435	62.876	75.657	351.42	0.40286	14.186	0.044441	vapor
438.00	37.900	1.1294	0.88543	24.233	27.589	93.608	62.994	75.739	351.96	0.40020	14.209	0.044605	vapor
439.00	37.900	1.1259	0.88814	24.298	27.665	93.781	63.112	75.822	352.51	0.39756	14.232	0.044769	vapor
440.00	37.900	1.1225	0.89085	24.364	27.740	93.954	63.229	75.905	353.05	0.39495	14.255	0.044933	vapor
441.00	37.900	1.1191	0.89355	24.430	27.816	94.126	63.347	75.988	353.60	0.39236	14.279	0.045098	vapor
442.00	37.900	1.1158	0.89625	24.496	27.892	94.298	63.465	76.072	354.14	0.38980	14.302	0.045263	vapor
443.00	37.900	1.1124	0.89895	24.561	27.969	94.470	63.583	76.157	354.68	0.38726	14.325	0.045429	vapor
444.00	37.900	1.1091	0.90164	24.627	28.045	94.642	63.701	76.242	355.21	0.38474	14.348	0.045595	vapor
445.00	37.900	1.1058	0.90433	24.694	28.121	94.814	63.818	76.327	355.75	0.38225	14.371	0.045761	vapor
446.00	37.900	1.1025	0.90702	24.760	28.197	94.985	63.936	76.413	356.28	0.37978	14.394	0.045927	vapor
447.00	37.900	1.0993	0.90970	24.826	28.274	95.156	64.054	76.499	356.81	0.37733	14.417	0.046094	vapor
448.00	37.900	1.0960	0.91238	24.892	28.350	95.327	64.172	76.585	357.35	0.37491	14.440	0.046262	vapor
449.00	37.900	1.0928	0.91506	24.959	28.427	95.498	64.290	76.672	357.87	0.37251	14.463	0.046429	vapor
450.00	37.900	1.0896	0.91773	25.026	28.504	95.669	64.408	76.759	358.40	0.37013	14.486	0.046597	vapor
451.00	37.900	1.0865	0.92040	25.092	28.581	95.839	64.526	76.847	358.93	0.36777	14.510	0.046765	vapor
452.00	37.900	1.0833	0.92306	25.159	28.657	96.010	64.643	76.935	359.45	0.36544	14.533	0.046934	vapor
453.00	37.900	1.0802	0.92573	25.226	28.734	96.180	64.761	77.024	359.97	0.36312	14.556	0.047103	vapor
454.00	37.900	1.0771	0.92839	25.293	28.811	96.350	64.879	77.112	360.49	0.36083	14.579	0.047272	vapor
455.00	37.900	1.0741	0.93104	25.360	28.889	96.519	64.997	77.201	361.01	0.35856	14.602	0.047441	vapor
456.00	37.900	1.0710	0.93370	25.427	28.966	96.689	65.114	77.291	361.53	0.35631	14.625	0.047611	vapor
457.00	37.900	1.0680	0.93635	25.494	29.043	96.858	65.232	77.380	362.05	0.35408	14.648	0.047781	vapor
458.00	37.900	1.0650	0.93899	25.562	29.121	97.028	65.350	77.470	362.56	0.35186	14.671	0.047952	vapor
459.00	37.900	1.0620	0.94164	25.629	29.198	97.197	65.467	77.561	363.07	0.34967	14.694	0.048123	vapor
460.00	37.900	1.0590	0.94428	25.697	29.276	97.366	65.585	77.651	363.59	0.34750	14.717	0.048294	vapor
461.00	37.900	1.0561	0.94692	25.765	29.353	97.534	65.703	77.742	364.10	0.34535	14.740	0.048465	vapor
462.00	37.900	1.0531	0.94955	25.832	29.431	97.703	65.820	77.833	364.61	0.34321	14.763	0.048637	vapor
463.00	37.900	1.0502	0.95218	25.900	29.509	97.871	65.938	77.925	365.11	0.34110	14.786	0.048809	vapor
464.00	37.900	1.0473	0.95481	25.968	29.587	98.040	66.055	78.016	365.62	0.33900	14.809	0.048981	vapor
465.00	37.900	1.0445	0.95744	26.036	29.665	98.208	66.173	78.108	366.12	0.33692	14.832	0.049153	vapor
466.00	37.900	1.0416	0.96006	26.105	29.743	98.375	66.290	78.200	366.63	0.33486	14.855	0.049326	vapor
467.00	37.900	1.0388	0.96268	26.173	29.822	98.543	66.407	78.293	367.13	0.33282	14.878	0.049499	vapor
468.00	37.900	1.0359	0.96530	26.241	29.900	98.711	66.525	78.386	367.63	0.33080	14.901	0.049673	vapor
469.00	37.900	1.0331	0.96792	26.310	29.978	98.878	66.642	78.478	368.13	0.32879	14.924	0.049847	vapor
470.00	37.900	1.0304	0.97053	26.379	30.057	99.045	66.759	78.572	368.63	0.32680	14.947	0.050021	vapor
471.00	37.900	1.0276	0.97314	26.447	30.135	99.213	66.876	78.665	369.12	0.32483	14.970	0.050195	vapor
472.00	37.900	1.0249	0.97575	26.516	30.214	99.379	66.993	78.758	369.62	0.32287	14.993	0.050369	vapor
473.00	37.900	1.0221	0.97835	26.585	30.293	99.546	67.110	78.852	370.11	0.32093	15.016	0.050544	vapor
474.00	37.900	1.0194	0.98095	26.654	30.372	99.713	67.227	78.946	370.60	0.31901	15.039	0.050719	vapor
475.00	37.900	1.0167	0.98355	26.723	30.451	99.879	67.344	79.040	371.09	0.31710	15.062	0.050895	vapor
476.00	37.900	1.0140	0.98615	26.792	30.530	100.05	67.461	79.135	371.58	0.31521	15.085	0.051070	vapor
477.00	37.900	1.0114	0.98874	26.862	30.609	100.21	67.578	79.229	372.07	0.31334	15.108	0.051246	vapor
478.00	37.900	1.0087	0.99134	26.931	30.688	100.38	67.695	79.324	372.56	0.31148	15.131	0.051422	vapor
479.00	37.900	1.0061	0.99392	27.001	30.768	100.54	67.812	79.419	373.05	0.30964	15.154	0.051599	vapor
